sep=;
"Arsenious acid ";"13464-58-9";"H3AsO3";"H3AsO3";"125.944";"I";"9.29";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"L-ascorbic acid";"50-81-7";"C6H8O6";"C6H8O6";"176.126";"I";"4.1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"L-ascorbic acid";"50-81-7";"C6H8O6";"C6H8O6";"176.126";"II";"11.79";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"L-asparagine";"70-47-3";"C4H8N2O3";"NH2COCH2CH(NH2)COOH";"132.119";"I";"8.85";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"aspartic acid";"617-45-8";"C4H7NO4";"HOOCCH2CH(NH2)COOH";"133.104";"I";"3.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"aspartic acid";"617-45-8";"C4H7NO4";"HOOCCH2CH(NH2)COOH";"133.104";"II";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"azoxybenzene";"495-48-7";"C12H10N2O";"C6H5N2C6H4OH";"198.224";"I";"8.3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"barbital";"57-44-3";"C8H12N2O3";"C8H12O3N2";"184.194";"I";"7.43";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Barbituric acid";"67-52-7";"C4H4N2O3";"C4H4N2O3";"128.087";"I";"4.04";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Knovel Critical Tables (2nd Edition) © 2008 Knovel";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
