sep=;
"thiosulfuric acid";"";"H2O3S2";"H2S2O3";"114.134";"II";"1.72";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"p-toluenesulfinic acid";"";"C7H8O2S";"CH3C6H4SO2H";"156.203";"I";"1.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"p-toluenesulfonic acid";"";"C7H8O3S";"CH3C6H4SO3H";"172.198";"I";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"o-toluic acid";"118-90-1";"C8H8O2";"CH3C6H4COOH";"136.15";"I";"3.92";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"m-toluic acid";"1999-04-07";"C8H8O2";"CH3C6H4COOH";"136.15";"I";"4.27";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"trans-Cinnamic acid";"140-10-3";"C9H8O2";"C6H5CHCHCOOH";"148.159";"I";"4.44";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"trans-Crotonic Acid";"107-93-7";"C4H6O2";"CH3CHCHCOOH";"86.089";"I";"4.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"trans-3-m-nitrocinnamic acid";"555-68-0";"C9H7NO4";"O2NC6H4CHCHCOOH";"193.159";"I";"4.12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"trans-2-nitrocinnamic acid";"612-41-9";"C9H7NO4";"O2NC6H4CHCHCOOH";"193.159";"I";"4.15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Knovel Critical Tables (2nd Edition) © 2008 Knovel";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
