sep=;
"lactic acid";"10326-41-7 [50-21-5]";"C3H6O3";"HOCH(CH3)COOH";"90.0786";"I";"3.86";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"lauric acid";"143-07-7";"C12H24O2";"CH3(CH2)10COOH";"200.32";"I";"4.95";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"l-leucine";"61-90-5";"C6H13NO2";"(CH3)2CHCH2CH(NH2)COOH";"131.174";"I";"9.74";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"lutidinic acid";"499-80-9";"C7H5NO4";"(HOOC)2C5H3N";"167.121";"I";"2.15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"maleic acid";"110-16-7";"C4H4O4";"HOOCCHCHCOOH";"116.073";"I";"1.92";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"maleic acid";"110-16-7";"C4H4O4";"HOOCCHCHCOOH";"116.073";"II";"6.23";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"malic acid";"617-48-1";"C4H6O5";"HOOCCH(OH)CH2COOH";"134.088";"I";"3.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"malic acid";"617-48-1";"C4H6O5";"HOOCCH(OH)CH2COOH";"134.088";"II";"5.11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Malonic acid";"141-82-2";"C3H4O4";"HOOCCH2COOH";"104.061";"I";"2.86";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Malonic acid";"141-82-2";"C3H4O4";"HOOCCH2COOH";"104.061";"II";"5.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Knovel Critical Tables (2nd Edition) © 2008 Knovel";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
