sep=;
"cyclopentancarbonic acid";"";"C6H10O2";"C5H9COOH";"114.142";"I";"4.99";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"cyclopentane-1,1-dicarbonic acid";"";"C7H10O4";"C5H8(COOH)2";"158.152";"I";"4.22";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cyclopropanecarboxylic acid";"1759-53-1";"C4H6O2";"C3H5COOH";"86.089";"I";"4.83";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"1,1-cyclopropanedicarboxylic acid";"598-10-7";"C5H6O4";"C3H4(COOH)2";"130.1";"I";"4.82";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DL-cysteine";"3374-22-9";"C3H7NO2S";"HSCH2CH(NH2)COOH";"121.154";"I";"8.14";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DL-cysteine";"3374-22-9";"C3H7NO2S";"HSCH2CH(NH2)COOH";"121.154";"II";"10.34";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"l-cystine";"56-89-3";"C6H12N2O4S2";"C6H12O4N2S2";"240.292";"I";"7.85";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"l-cystine";"56-89-3";"C6H12N2O4S2";"C6H12O4N2S2";"240.292";"II";"9.85";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"deuteroacetic acid";"1186-52-3";"C2D4O2";"D3CCOOD";"64.0608";"I";"5.26";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"diacetyl dioxime";"95-45-4";"C4H8N2O2";"CH3C(NOH)C(NOH)CH3";"116.119";"I";"11.1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"dichloracetic acid";"79-43-6";"C2H2Cl2O2";"Cl2CHCOOH";"128.943";"I";"1.25";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"dichromic acid";"13530-68-2";"H2Cr2O7";"H2Cr2O7";"218.004";"II";"1.64";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Knovel Critical Tables (2nd Edition) © 2008 Knovel";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
